country_name,year,election_date,iso2c,elec_id,source,concept,drop_if,start_empty,mvdecode,valid_range_min,valid_range_max,recode_from,recode_to,rescale_add,rescale_multiply,replace_if,replace_by,replace_if2,replace_by2,replace_if3,replace_by3,replace_if4,replace_by4,replace_if5,replace_by5,replace_if6,replace_by6,replace_if7,replace_by7,replace_if8,replace_by8,replace_if9,replace_by9,replace_if10,replace_by10,replace_if11,replace_by11,replace_if12,replace_by12,replace_if13,replace_by13,replace_if14,replace_by14
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",part,,TRUE,,,,,,,,part == 1 | !is.na(exp_vote),1,part == 0 | vote == 24,0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,23,0,65,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,65,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",l_vote,,,"I(c(23,24))",1,62,,,,,"!(l_vote %in% c(1:19, 60:62))",NA_real_,"l_vote %in% c(20,21,22,65)",22,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",l_part,,TRUE,,,,,,,,l_part == 1 | !is.na(exp_l_vote),1,"l_part %in% c(0,2) | l_vote %in% c(24,31)",0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",male,,TRUE,,,,,,,,male == 0,1,male == 1,0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",age,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_self,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_A,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_B,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_C,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_D,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_E,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_G,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_H,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_I,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_K,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_L,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_M,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_N,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_A,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_B,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_C,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_D,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_E,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_F,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_G,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_H,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_I,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_J,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2003,2003-10-19,CH,CH-2003-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_K,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",drop,drop != 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",vote,,,"I(c(23,24))",1,62,,,,,"!(vote %in% c(1:19, 60:62))",NA_real_,"vote %in% c(20,21,22,65)",22,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",part,,TRUE,,,,,,,,part == 1 | !is.na(exp_vote),1,part == 0 | vote == 24,0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,23,0,65,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,65,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",l_vote,,,"I(c(23,24))",1,62,,,,,"!(l_vote %in% c(1:19, 60:62))",NA_real_,"l_vote %in% c(20,21,22,65)",22,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",l_part,,TRUE,,,,,,,,l_part == 1 | !is.na(exp_l_vote),1,"l_part %in% c(0,2) | l_vote %in% c(24,31)",0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",male,,TRUE,,,,,,,,male == 0,1,male == 1,0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",age,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_self,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_A,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_B,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_C,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_D,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_E,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_G,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_H,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_I,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_K,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_L,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_M,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_N,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_A,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_B,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_C,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_D,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_E,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_F,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_G,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_H,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_I,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_J,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2007,2007-10-21,CH,CH-2007-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_K,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",drop,drop != 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",vote,,,"I(c(23,24))",1,62,,,,,"!(vote %in% c(1:19, 60:62))",NA_real_,"vote %in% c(20,21,22,65)",22,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",part,,TRUE,,,,,,,,(part == 1 & vote != 24) | !is.na(exp_vote),1,part == 0 | vote == 24,0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,23,0,65,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,65,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",l_vote,,,"I(c(23,24,31))",1,62,,,,,"!(l_vote %in% c(1:19, 60:62))",NA_real_,"l_vote %in% c(20,21,22,65)",22,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",l_part,,TRUE,,,,,,,,l_part == 1 | !is.na(exp_l_vote),1,"l_part %in% c(0,2) | l_vote %in% c(24,31)",0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",male,,TRUE,,,,,,,,male == 0,1,male == 1,0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",age,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_self,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_A,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_B,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_C,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_D,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_E,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_G,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_H,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_I,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_K,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_L,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_M,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_N,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_A,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_B,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_C,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_D,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_E,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_F,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_G,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_H,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_I,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_J,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2011,2011-10-23,CH,CH-2011-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",like_K,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",drop,drop != 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",dwght,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",vote,,,,1,65,,,,,"!(vote %in% c(1:19, 60:62))",NA_real_,"vote %in% c(20,21,22,65)",22,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",part,,TRUE,,,,,,,,(part == 1 & vote != 24) | !is.na(exp_vote),1,part == 0,0,vote == 24,0,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,23,0,65,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",pid,,,,0,65,65,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",l_vote,,,,1,65,,,,,"!(l_vote %in% c(1:19, 60:62))",NA_real_,"l_vote %in% c(20,21,22,65)",22,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",l_part,,TRUE,,,,,,,,l_part == 1 | !is.na(exp_l_vote),1,"l_part %in% c(0,2) | l_vote %in% c(24,31)",0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",male,,TRUE,,,,,,,,male == 0,1,male == 1,0,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",age,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_self,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_A,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_B,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_C,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_D,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_E,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_G,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,2015,2015-10-18,CH,CH-2015-10,"Selects: Swiss national election studies, cumulated file 1971-2015 [Dataset]",lr_H,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
